,Round,Date,Account name,Campaign group name,Campaign name,Total spent,Impressions,Clicks,Leads
1141,,2024-06-09 00:00:00,Tovuti LinkedIn Ad Account,Message Ad Group V 1.0,ENT Message AD Rob V2.0,0,0,2,0
1142,,2024-06-10 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Cold - Enterprise,Coef - Lead - Cold - Video - CC - Click - Enterprise,1122.61,13029,59,1
1143,,2024-06-10 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Cold - SLED,Coef - Lead - Cold - Video - CC - Click - SLED,313.71,3962,26,0
1144,,2024-06-10 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Cold - SMB,Coef - Lead - Cold - Video - CC - Click - SMB,571.33,5610,40,0
1145,,2024-06-10 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Hot,Coef - Lead - Hot - Still - CC - Click - Enterprise,128.66,623,8,0
1146,,2024-06-10 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Hot,Coef - Lead - Hot - Still - CC - Click - SLED,98.49,807,9,1
1147,,2024-06-10 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Hot,Coef - Lead - Hot - Still - CC - Click - SMB,67.4,1046,5,0
1148,,2024-06-10 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Hot,Coef - Lead - Hot - Video - CC - Click - Enterprise,126.77,480,8,0
1149,,2024-06-10 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Hot,Coef - Lead - Hot - Video - CC - Click - SLED,68.22,536,6,0
1150,,2024-06-10 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Hot,Coef - Lead - Hot - Video - CC - Click - SMB,84.93,625,6,0
1151,,2024-06-10 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Hot - Renurture - Contact,Coef - Lead - Hot - Still - CC - Click - Renurture - Enterprise,0,90,0,0
1152,,2024-06-10 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Hot - Renurture - Contact,Coef - Lead - Hot - Video - CC - Click - Renurture - Enterprise,0,38,0,0
1153,,2024-06-10 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Warm,Coef - Lead - Warm - Still - CC - Click - Enterprise,243.62,1385,15,0
1154,,2024-06-10 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Warm,Coef - Lead - Warm - Still - CC - Click - SLED,107.46,1175,9,0
1155,,2024-06-10 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Warm,Coef - Lead - Warm - Still - CC - Click - SMB,169.28,1578,12,0
1156,,2024-06-10 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Warm,Coef - Lead - Warm - Video - CC - Click - Enterprise,283.98,1988,17,0
1157,,2024-06-10 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Warm,Coef - Lead - Warm - Video - CC - Click - SLED,129.01,1821,12,0
1158,,2024-06-10 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Warm,Coef - Lead - Warm - Video - CC - Click - SMB,165.05,1257,11,0
1159,,2024-06-11 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Cold - Enterprise,Coef - Lead - Cold - Video - CC - Click - Enterprise,2195.32,18489,116,0
1160,,2024-06-11 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Cold - SLED,Coef - Lead - Cold - Video - CC - Click - SLED,431.83,5922,36,0
1161,,2024-06-11 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Cold - SMB,Coef - Lead - Cold - Video - CC - Click - SMB,1183.31,13053,80,1
1162,,2024-06-11 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Hot,Coef - Lead - Hot - Still - CC - Click - Enterprise,139.77,630,9,0
1163,,2024-06-11 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Hot,Coef - Lead - Hot - Still - CC - Click - SLED,99.28,947,11,0
1164,,2024-06-11 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Hot,Coef - Lead - Hot - Still - CC - Click - SMB,136.53,602,10,0
1165,,2024-06-11 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Hot,Coef - Lead - Hot - Video - CC - Click - Enterprise,129.33,545,8,0
1166,,2024-06-11 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Hot,Coef - Lead - Hot - Video - CC - Click - SLED,94.78,553,9,0
1167,,2024-06-11 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Hot,Coef - Lead - Hot - Video - CC - Click - SMB,113.4,694,8,0
1168,,2024-06-11 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Hot - Renurture - Contact,Coef - Lead - Hot - Still - CC - Click - Renurture - Enterprise,13.98,101,2,0
1169,,2024-06-11 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Hot - Renurture - Contact,Coef - Lead - Hot - Video - CC - Click - Renurture - Enterprise,0,33,0,0
1170,,2024-06-11 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Warm,Coef - Lead - Warm - Still - CC - Click - Enterprise,254.73,2129,15,0
1171,,2024-06-11 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Warm,Coef - Lead - Warm - Still - CC - Click - SLED,116.08,1791,10,0
1172,,2024-06-11 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Warm,Coef - Lead - Warm - Still - CC - Click - SMB,172.02,1935,11,0
1173,,2024-06-11 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Warm,Coef - Lead - Warm - Video - CC - Click - Enterprise,271.66,2080,15,0
1174,,2024-06-11 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Warm,Coef - Lead - Warm - Video - CC - Click - SLED,132.27,1530,11,0
1175,,2024-06-11 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Warm,Coef - Lead - Warm - Video - CC - Click - SMB,175.68,826,12,0
1176,,2024-06-11 00:00:00,Tovuti LinkedIn Ad Account,Message Ad Group V 1.0,Jan 18th Webinar Message Invite,0,0,1,0
1177,,2024-06-12 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Cold - Enterprise,Coef - Lead - Cold - Video - CC - Click - Enterprise,2202.73,22825,117,0
1178,,2024-06-12 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Cold - SLED,Coef - Lead - Cold - Video - CC - Click - SLED,362.98,5568,31,0
1179,,2024-06-12 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Cold - SMB,Coef - Lead - Cold - Video - CC - Click - SMB,1282.04,14310,85,0
1180,,2024-06-12 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Hot,Coef - Lead - Hot - Still - CC - Click - Enterprise,118.03,452,8,0
1181,,2024-06-12 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Hot,Coef - Lead - Hot - Still - CC - Click - SLED,83.03,839,8,0
1182,,2024-06-12 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Hot,Coef - Lead - Hot - Still - CC - Click - SMB,124.85,981,11,0
1183,,2024-06-12 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Hot,Coef - Lead - Hot - Video - CC - Click - Enterprise,130.35,336,8,0
1184,,2024-06-12 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Hot,Coef - Lead - Hot - Video - CC - Click - SLED,100.51,764,9,0
1185,,2024-06-12 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Hot,Coef - Lead - Hot - Video - CC - Click - SMB,105,812,8,0
1186,,2024-06-12 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Hot - Renurture - Contact,Coef - Lead - Hot - Still - CC - Click - Renurture - Enterprise,0,99,0,0
1187,,2024-06-12 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Hot - Renurture - Contact,Coef - Lead - Hot - Video - CC - Click - Renurture - Enterprise,0,38,0,0
1188,,2024-06-12 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Warm,Coef - Lead - Warm - Still - CC - Click - Enterprise,243.17,1207,15,0
1189,,2024-06-12 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Warm,Coef - Lead - Warm - Still - CC - Click - SLED,128.04,2157,11,0
1190,,2024-06-12 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Warm,Coef - Lead - Warm - Still - CC - Click - SMB,186.99,737,12,0
1191,,2024-06-12 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Warm,Coef - Lead - Warm - Video - CC - Click - Enterprise,255.16,2496,15,0
1192,,2024-06-12 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Warm,Coef - Lead - Warm - Video - CC - Click - SLED,99.34,1347,8,0
1193,,2024-06-12 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Warm,Coef - Lead - Warm - Video - CC - Click - SMB,196.17,1540,13,0
1194,,2024-06-12 00:00:00,Tovuti LinkedIn Ad Account,Message Ad Group V 1.0,ENT Message AD Rob V2.0,0,0,2,0
1195,,2024-06-12 00:00:00,Tovuti LinkedIn Ad Account,Message Ad Group V 1.0,Jan 18th Webinar Message Invite,0,0,1,0
1196,,2024-06-12 00:00:00,Tovuti LinkedIn Ad Account,Message Ad Group V 1.0,MK Federal Message Ads,0,0,1,0
1197,,2024-06-13 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Cold - Enterprise,Coef - Lead - Cold - Video - CC - Click - Enterprise,2107.86,17379,113,2
1198,,2024-06-13 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Cold - SLED,Coef - Lead - Cold - Video - CC - Click - SLED,389.32,6300,33,0
1199,,2024-06-13 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Cold - SMB,Coef - Lead - Cold - Video - CC - Click - SMB,1476.33,14976,101,0
1200,,2024-06-13 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Hot,Coef - Lead - Hot - Still - CC - Click - Enterprise,85.15,923,5,0
1201,,2024-06-13 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Hot,Coef - Lead - Hot - Still - CC - Click - SLED,127.46,803,13,0
1202,,2024-06-13 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Hot,Coef - Lead - Hot - Still - CC - Click - SMB,129.27,907,10,0
1203,,2024-06-13 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Hot,Coef - Lead - Hot - Video - CC - Click - Enterprise,111.66,786,8,0
1204,,2024-06-13 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Hot,Coef - Lead - Hot - Video - CC - Click - SLED,123.45,724,12,0
1205,,2024-06-13 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Hot,Coef - Lead - Hot - Video - CC - Click - SMB,112.4,735,9,0
1206,,2024-06-13 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Hot - Renurture - Contact,Coef - Lead - Hot - Still - CC - Click - Renurture - Enterprise,0,74,0,0
1207,,2024-06-13 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Hot - Renurture - Contact,Coef - Lead - Hot - Video - CC - Click - Renurture - Enterprise,0,23,0,0
1208,,2024-06-13 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Warm,Coef - Lead - Warm - Still - CC - Click - Enterprise,214.84,1373,13,0
1209,,2024-06-13 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Warm,Coef - Lead - Warm - Still - CC - Click - SLED,131.32,1033,11,0
1210,,2024-06-13 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Warm,Coef - Lead - Warm - Still - CC - Click - SMB,186.91,525,12,0
1211,,2024-06-13 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Warm,Coef - Lead - Warm - Video - CC - Click - Enterprise,220.73,2974,13,0
1212,,2024-06-13 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Warm,Coef - Lead - Warm - Video - CC - Click - SLED,126,1168,12,0
1213,,2024-06-13 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Warm,Coef - Lead - Warm - Video - CC - Click - SMB,204.08,762,12,0
1214,,2024-06-13 00:00:00,Tovuti LinkedIn Ad Account,Message Ad Group V 1.0,ENT Message AD Rob V2.0,0,0,2,0
1215,,2024-06-14 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Cold - Enterprise,Coef - Lead - Cold - Video - CC - Click - Enterprise,1901.19,17260,103,0
1216,,2024-06-14 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Cold - SLED,Coef - Lead - Cold - Video - CC - Click - SLED,528.03,5267,45,0
1217,,2024-06-14 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Cold - SMB,Coef - Lead - Cold - Video - CC - Click - SMB,1220.77,14331,85,1
1218,,2024-06-14 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Hot,Coef - Lead - Hot - Still - CC - Click - Enterprise,107.28,645,8,0
1219,,2024-06-14 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Hot,Coef - Lead - Hot - Still - CC - Click - SLED,124.96,837,11,0
1220,,2024-06-14 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Hot,Coef - Lead - Hot - Still - CC - Click - SMB,137.76,691,10,0
1221,,2024-06-14 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Hot,Coef - Lead - Hot - Video - CC - Click - Enterprise,122.83,405,8,0
1222,,2024-06-14 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Hot,Coef - Lead - Hot - Video - CC - Click - SLED,134.62,789,13,0
1223,,2024-06-14 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Hot,Coef - Lead - Hot - Video - CC - Click - SMB,99.26,890,8,0
1224,,2024-06-14 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Hot - Renurture - Contact,Coef - Lead - Hot - Still - CC - Click - Renurture - Enterprise,9.05,83,1,0
1225,,2024-06-14 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Hot - Renurture - Contact,Coef - Lead - Hot - Video - CC - Click - Renurture - Enterprise,0,53,0,0
1226,,2024-06-14 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Warm,Coef - Lead - Warm - Still - CC - Click - Enterprise,209.25,1298,12,0
1227,,2024-06-14 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Warm,Coef - Lead - Warm - Still - CC - Click - SLED,103.59,854,8,0
1228,,2024-06-14 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Warm,Coef - Lead - Warm - Still - CC - Click - SMB,157.94,1675,10,0
1229,,2024-06-14 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Warm,Coef - Lead - Warm - Video - CC - Click - Enterprise,185.16,1560,11,0
1230,,2024-06-14 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Warm,Coef - Lead - Warm - Video - CC - Click - SLED,105.66,1000,8,0
1231,,2024-06-14 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Warm,Coef - Lead - Warm - Video - CC - Click - SMB,170.18,664,12,0
1232,,2024-06-14 00:00:00,Tovuti LinkedIn Ad Account,Message Ad Group V 1.0,Jan 18th Webinar Message Invite,0,0,1,0
1233,,2024-06-15 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Cold - Enterprise,Coef - Lead - Cold - Video - CC - Click - Enterprise,450,3494,25,1
1234,,2024-06-15 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Cold - SLED,Coef - Lead - Cold - Video - CC - Click - SLED,203.58,2743,18,0
1235,,2024-06-15 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Cold - SMB,Coef - Lead - Cold - Video - CC - Click - SMB,375,4864,28,1
1236,,2024-06-15 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Hot,Coef - Lead - Hot - Still - CC - Click - Enterprise,89.48,585,7,0
1237,,2024-06-15 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Hot,Coef - Lead - Hot - Still - CC - Click - SLED,86.07,416,9,0
1238,,2024-06-15 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Hot,Coef - Lead - Hot - Still - CC - Click - SMB,78.75,186,5,0
1239,,2024-06-15 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Hot,Coef - Lead - Hot - Video - CC - Click - Enterprise,79.06,533,6,0
1240,,2024-06-15 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Hot,Coef - Lead - Hot - Video - CC - Click - SLED,57.44,878,7,0
1241,,2024-06-15 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Hot,Coef - Lead - Hot - Video - CC - Click - SMB,121.3,431,8,0
1242,,2024-06-15 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Hot - Renurture - Contact,Coef - Lead - Hot - Still - CC - Click - Renurture - Enterprise,0,70,0,0
1243,,2024-06-15 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Hot - Renurture - Contact,Coef - Lead - Hot - Video - CC - Click - Renurture - Enterprise,0,16,0,0
1244,,2024-06-15 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Warm,Coef - Lead - Warm - Still - CC - Click - Enterprise,174.5,854,10,0
1245,,2024-06-15 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Warm,Coef - Lead - Warm - Still - CC - Click - SLED,81.91,880,7,0
1246,,2024-06-15 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Warm,Coef - Lead - Warm - Still - CC - Click - SMB,156.63,982,10,0
1247,,2024-06-15 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Warm,Coef - Lead - Warm - Video - CC - Click - Enterprise,147.72,737,8,0
1248,,2024-06-15 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Warm,Coef - Lead - Warm - Video - CC - Click - SLED,71.74,854,6,0
1249,,2024-06-15 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Warm,Coef - Lead - Warm - Video - CC - Click - SMB,63.67,812,4,0
1250,,2024-06-16 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Cold - Enterprise,Coef - Lead - Cold - Video - CC - Click - Enterprise,450,4608,25,0
1251,,2024-06-16 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Cold - SLED,Coef - Lead - Cold - Video - CC - Click - SLED,225,3683,22,0
1252,,2024-06-16 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Cold - SMB,Coef - Lead - Cold - Video - CC - Click - SMB,360.84,3716,26,0
1253,,2024-06-16 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Hot,Coef - Lead - Hot - Still - CC - Click - Enterprise,31.63,487,5,0
1254,,2024-06-16 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Hot,Coef - Lead - Hot - Still - CC - Click - SLED,43.46,540,4,0
1255,,2024-06-16 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Hot,Coef - Lead - Hot - Still - CC - Click - SMB,25.44,182,4,0
1256,,2024-06-16 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Hot,Coef - Lead - Hot - Video - CC - Click - SLED,39.15,670,4,0
1257,,2024-06-16 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Hot,Coef - Lead - Hot - Video - CC - Click - SMB,63.71,528,6,0
1258,,2024-06-16 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Hot - Renurture - Contact,Coef - Lead - Hot - Still - CC - Click - Renurture - Enterprise,8.8,58,1,0
1259,,2024-06-16 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Hot - Renurture - Contact,Coef - Lead - Hot - Video - CC - Click - Renurture - Enterprise,0,18,0,0
1260,,2024-06-16 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Warm,Coef - Lead - Warm - Still - CC - Click - Enterprise,59.89,844,6,0
1261,,2024-06-16 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Warm,Coef - Lead - Warm - Still - CC - Click - SLED,31.6,556,4,0
1262,,2024-06-16 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Warm,Coef - Lead - Warm - Still - CC - Click - SMB,20.23,514,3,0
1263,,2024-06-16 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Warm,Coef - Lead - Warm - Video - CC - Click - Enterprise,35.59,414,4,0
1264,,2024-06-16 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Warm,Coef - Lead - Warm - Video - CC - Click - SLED,35.98,303,4,0
1265,,2024-06-16 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Warm,Coef - Lead - Warm - Video - CC - Click - SMB,75.17,1168,6,0
1266,1,2024-06-17 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Cold - Enterprise,Coef - Lead - Cold - Video - CC - Click - Enterprise,357.22,4033,20,0
1267,1,2024-06-17 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Cold - SLED,Coef - Lead - Cold - Video - CC - Click - SLED,200.43,2062,16,0
1268,1,2024-06-17 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Cold - SMB,Coef - Lead - Cold - Video - CC - Click - SMB,285.22,4358,20,0
1269,1,2024-06-17 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Hot,Coef - Lead - Hot - Still - CC - Click - Enterprise,80.98,963,5,0
1270,1,2024-06-17 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Hot,Coef - Lead - Hot - Still - CC - Click - SLED,70.19,868,7,0
1271,1,2024-06-17 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Hot,Coef - Lead - Hot - Still - CC - Click - SMB,96.57,885,7,0
1272,1,2024-06-17 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Hot,Coef - Lead - Hot - Video - CC - Click - Enterprise,124.33,718,8,0
1273,1,2024-06-17 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Hot,Coef - Lead - Hot - Video - CC - Click - SLED,82.82,481,8,0
1274,1,2024-06-17 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Hot,Coef - Lead - Hot - Video - CC - Click - SMB,78.95,578,6,0
1275,1,2024-06-17 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Hot - Renurture - Contact,Coef - Lead - Hot - Still - CC - Click - Renurture - Enterprise,0,74,0,0
1276,1,2024-06-17 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Hot - Renurture - Contact,Coef - Lead - Hot - Video - CC - Click - Renurture - Enterprise,4.03,20,1,0
1277,1,2024-06-17 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Warm,Coef - Lead - Warm - Still - CC - Click - Enterprise,234.2,2327,14,0
1278,1,2024-06-17 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Warm,Coef - Lead - Warm - Still - CC - Click - SLED,112.15,1177,10,1
1279,1,2024-06-17 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Warm,Coef - Lead - Warm - Still - CC - Click - SMB,176.4,1723,11,0
1280,1,2024-06-17 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Warm,Coef - Lead - Warm - Video - CC - Click - Enterprise,248.76,2284,14,0
1281,1,2024-06-17 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Warm,Coef - Lead - Warm - Video - CC - Click - SLED,118.55,1054,9,0
1282,1,2024-06-17 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Warm,Coef - Lead - Warm - Video - CC - Click - SMB,151.82,1182,9,0
1283,1,2024-06-17 00:00:00,Tovuti LinkedIn Ad Account,Message Ad Group V 1.0,ENT Message AD Rob V2.0,0,0,1,0
1284,1,2024-06-17 00:00:00,Tovuti LinkedIn Ad Account,Message Ad Group V 1.0,MK Federal Message Ads,0,0,1,0
1285,1,2024-06-18 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Cold - Enterprise,Coef - Lead - Cold - Video - CC - Click - Enterprise,388.34,4725,20,1
1286,1,2024-06-18 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Cold - SLED,Coef - Lead - Cold - Video - CC - Click - SLED,171.67,2243,13,1
1287,1,2024-06-18 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Cold - SMB,Coef - Lead - Cold - Video - CC - Click - SMB,335.76,4916,21,0
1288,1,2024-06-18 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Hot,Coef - Lead - Hot - Still - CC - Click - Enterprise,150,543,10,0
1289,1,2024-06-18 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Hot,Coef - Lead - Hot - Still - CC - Click - SLED,118.5,687,12,0
1290,1,2024-06-18 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Hot,Coef - Lead - Hot - Still - CC - Click - SMB,104.71,875,7,0
1291,1,2024-06-18 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Hot,Coef - Lead - Hot - Video - CC - Click - Enterprise,150,728,10,0
1292,1,2024-06-18 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Hot,Coef - Lead - Hot - Video - CC - Click - SLED,87.96,772,7,0
1293,1,2024-06-18 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Hot,Coef - Lead - Hot - Video - CC - Click - SMB,94.72,533,6,0
1294,1,2024-06-18 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Warm,Coef - Lead - Warm - Still - CC - Click - Enterprise,245.58,1733,14,0
1295,1,2024-06-18 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Warm,Coef - Lead - Warm - Still - CC - Click - SLED,125.58,1632,11,0
1296,1,2024-06-18 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Warm,Coef - Lead - Warm - Still - CC - Click - SMB,141.52,1586,9,0
1297,1,2024-06-18 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Warm,Coef - Lead - Warm - Video - CC - Click - Enterprise,278.46,2365,16,0
1298,1,2024-06-18 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Warm,Coef - Lead - Warm - Video - CC - Click - SLED,112.8,1628,9,0
1299,1,2024-06-18 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Warm,Coef - Lead - Warm - Video - CC - Click - SMB,109.14,1584,7,1
1300,1,2024-06-18 00:00:00,Tovuti LinkedIn Ad Account,Message Ad Group V 1.0,ENT Message AD Rob V2.0,0,0,1,0
1301,1,2024-06-18 00:00:00,Tovuti LinkedIn Ad Account,Message Ad Group V 1.0,Federal Message Ads,0,0,2,0
1302,1,2024-06-18 00:00:00,Tovuti LinkedIn Ad Account,Message Ad Group V 1.0,MK Federal Message Ads,0,0,1,0
1303,1,2024-06-19 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Cold - Enterprise,Coef - Lead - Cold - Video - CC - Click - Enterprise,397.95,3391,20,0
1304,1,2024-06-19 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Cold - SLED,Coef - Lead - Cold - Video - CC - Click - SLED,160.03,2350,13,0
1305,1,2024-06-19 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Cold - SMB,Coef - Lead - Cold - Video - CC - Click - SMB,326.83,3947,21,0
1306,1,2024-06-19 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Hot,Coef - Lead - Hot - Still - CC - Click - Enterprise,133.66,527,8,0
1307,1,2024-06-19 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Hot,Coef - Lead - Hot - Still - CC - Click - SLED,107.17,791,12,0
